date,price_usd_per_mmbtu,return_1day,return_3days,return_7days
2015-10-06,2.35,0.0,0.019858,0.011409
2015-10-07,2.35,0.0,0.018519,0.00466
2015-10-08,2.35,0.059574,0.017175,0.005251
2015-10-09,2.49,-0.004016,-0.002683,-0.001496
2015-10-12,2.48,-0.004032,0.008103,-0.006149
2015-10-13,2.47,0.0,-0.006301,-0.005573
2015-10-14,2.47,0.02834,-0.004924,-0.010998
2015-10-15,2.54,-0.047244,-0.010255,-0.021312
2015-10-16,2.42,0.004132,-0.006702,-0.017184
2015-10-19,2.43,0.012346,-0.00808,-0.017775
2015-10-20,2.46,-0.036585,-0.024853,-0.018871
2015-10-21,2.37,0.0,-0.027278,-0.02494
2015-10-22,2.37,-0.037975,-0.033394,-0.029269
2015-10-23,2.28,-0.04386,-0.020736,-0.023844
2015-10-26,2.18,-0.018349,-0.004559,-0.00865
2015-10-27,2.14,0.0,-0.024799,-0.006029
2015-10-28,2.14,0.004673,-0.0349,0.004476
2015-10-29,2.15,-0.07907,-0.036458,0.003808
2015-10-30,1.98,-0.030303,0.010732,0.011842
2015-11-02,1.92,0.0,0.020833,0.015504
2015-11-03,1.92,0.0625,0.045343,0.010138
2015-11-04,2.04,0.0,0.02451,-0.000881
2015-11-05,2.04,0.073529,0.016899,-0.000881
2015-11-06,2.19,0.0,-0.009168,-0.009264
2015-11-09,2.19,-0.022831,-0.021688,-0.005779
2015-11-10,2.14,-0.004673,-0.018955,-0.002518
2015-11-11,2.13,-0.037559,-0.017398,0.003592
2015-11-12,2.05,-0.014634,7.2e-05,0.008958
2015-11-13,2.02,0.0,0.013081,0.008427
2015-11-16,2.02,0.014851,0.013081,0.008427
2015-11-17,2.05,0.02439,0.020828,0.006305
2015-11-18,2.1,0.0,0.012698,0.002821
2015-11-19,2.1,0.038095,0.006582,0.000818
2015-11-20,2.18,0.0,-0.006116,-0.004624
2015-11-23,2.18,-0.018349,-0.006116,0.000792
2015-11-24,2.14,0.0,0.0,0.000152
2015-11-25,2.14,0.0,-0.004673,-0.002518
2015-11-26,2.14,0.0,-0.004673,-0.005239
2015-11-27,2.14,-0.014019,0.007965,-0.008707
2015-11-30,2.11,0.0,0.005028,-0.007415
2015-12-01,2.11,0.037915,-0.001203,-0.010986
2015-12-02,2.19,-0.022831,-0.02019,-0.028124
2015-12-03,2.14,-0.018692,-0.02067,-0.032045
2015-12-04,2.1,-0.019048,-0.016098,-0.032736
2015-12-07,2.06,-0.024272,-0.018082,-0.026573
2015-12-08,2.01,-0.004975,-0.037342,-0.015543
2015-12-09,2.0,-0.025,-0.052444,-0.018822
2015-12-10,1.95,-0.082051,-0.051953,-0.013609
2015-12-11,1.79,-0.050279,-0.016571,-0.004322
2015-12-14,1.7,-0.023529,0.017836,-0.005397
2015-12-15,1.66,0.024096,0.016368,-0.002036
2015-12-16,1.7,0.052941,0.012167,-0.005478
2015-12-17,1.79,-0.027933,-0.011161,0.029027
2015-12-18,1.74,0.011494,-0.021118,0.051975
2015-12-21,1.76,-0.017045,-0.02495,0.043758
2015-12-22,1.73,-0.057803,-0.019268,0.046193
2015-12-23,1.63,0.0,0.09816,0.054451
2015-12-24,1.63,0.0,0.142393,0.061343
2015-12-25,1.63,0.294479,0.127052,0.057757
2015-12-28,2.11,0.132701,0.028892,0.018141
2015-12-29,2.39,-0.046025,-0.015342,-0.002022
2015-12-30,2.28,0.0,0.016082,0.011848
2015-12-31,2.28,0.0,0.007714,0.015896
2016-01-01,2.28,0.048246,0.013436,0.008022
2016-01-04,2.39,-0.025105,-0.005459,-0.006013
2016-01-05,2.33,0.017167,0.019931,-0.006812
2016-01-06,2.37,-0.008439,0.023655,-0.011204
2016-01-07,2.35,0.051064,0.008095,-0.009999
2016-01-08,2.47,0.02834,-0.025593,-0.014017
2016-01-11,2.54,-0.055118,-0.045273,-0.021269
2016-01-12,2.4,-0.05,-0.031425,-0.010773
2016-01-13,2.28,-0.030702,-0.014759,-0.004274
2016-01-14,2.21,-0.013575,0.00312,-0.00312
2016-01-15,2.18,0.0,0.000171,0.005433
2016-01-18,2.18,0.022936,0.006288,0.005433
2016-01-19,2.23,-0.022422,-0.002859,-0.004797
2016-01-20,2.18,0.018349,-0.002927,0.007044
2016-01-21,2.22,-0.004505,0.006389,0.004423
2016-01-22,2.21,-0.022624,0.007891,-0.008092
2016-01-25,2.16,0.046296,-0.000792,-0.00555
2016-01-26,2.26,0.0,0.003931,-0.01147
2016-01-27,2.26,-0.048673,0.003931,-0.01078
2016-01-28,2.15,0.060465,-0.010547,0.006476
2016-01-29,2.28,0.0,-0.032312,-0.006006
2016-02-01,2.28,-0.092105,-0.030694,-0.006664
2016-02-02,2.07,-0.004831,0.001618,0.005832
2016-02-03,2.06,0.004854,0.027267,0.001871
2016-02-04,2.07,0.004831,0.01668,0.001178
2016-02-05,2.08,0.072115,0.013534,-0.008441
2016-02-08,2.23,-0.026906,-0.012048,-0.020208
2016-02-09,2.17,-0.004608,-0.013932,-0.019325
2016-02-10,2.16,-0.00463,-0.012396,-0.023202
2016-02-11,2.15,-0.032558,-0.031686,-0.020199
2016-02-12,2.08,0.0,-0.024252,-0.016316
2016-02-15,2.08,-0.0625,-0.031161,-0.016316
2016-02-16,1.95,-0.010256,-0.020909,-0.012793
2016-02-17,1.93,-0.020725,-0.012026,-0.011327
2016-02-18,1.89,-0.031746,-0.00691,-0.021208
2016-02-19,1.83,0.016393,0.003672,-0.021082
2016-02-22,1.86,-0.005376,-0.014405,-0.020694
2016-02-23,1.85,0.0,-0.012613,-0.020819
2016-02-24,1.85,-0.037838,-0.042575,-0.029803
2016-02-25,1.78,0.0,-0.040251,-0.017687
2016-02-26,1.78,-0.089888,-0.033881,-0.014024
2016-02-29,1.62,-0.030864,-0.006002,-0.00029
2016-03-01,1.57,0.019108,-0.016678,0.01388
2016-03-02,1.6,-0.00625,-0.007388,0.012811
2016-03-03,1.59,-0.062893,0.003243,0.008778
2016-03-04,1.49,0.04698,0.02629,0.028817
2016-03-07,1.56,0.025641,0.033405,0.018949
2016-03-08,1.6,0.00625,0.028734,0.020935
2016-03-09,1.61,0.068323,0.015156,0.020043
2016-03-10,1.72,0.011628,0.018175,0.0064
2016-03-11,1.74,-0.034483,0.006933,0.004739
2016-03-14,1.68,0.077381,0.03161,0.009665
2016-03-15,1.81,-0.022099,0.005816,-0.002187
2016-03-16,1.77,0.039548,0.004125,0.00097
2016-03-17,1.84,0.0,-0.009058,-0.00468
2016-03-18,1.84,-0.027174,-0.009058,-0.005483
2016-03-21,1.79,0.0,-0.001862,0.00647
2016-03-22,1.79,0.0,-0.001862,0.014874
2016-03-23,1.79,-0.005587,-0.001862,0.007659
2016-03-24,1.78,0.0,-0.001873,0.014536
2016-03-25,1.78,0.0,0.01696,0.014536
2016-03-28,1.78,-0.005618,0.036568,0.010892
2016-03-29,1.77,0.056497,0.021605,0.015434
2016-03-30,1.87,0.058824,0.016957,0.009549
2016-03-31,1.98,-0.050505,-0.002651,-0.005315
2016-04-01,1.88,0.042553,0.005681,0.007163
2016-04-04,1.96,0.0,0.000223,0.003985
2016-04-05,1.96,-0.02551,0.005325,-0.001701
2016-04-06,1.91,0.026178,-0.001247,-0.014341
2016-04-07,1.96,0.015306,0.002307,-0.013903
2016-04-08,1.99,-0.045226,0.003974,-0.00148
2016-04-11,1.9,0.036842,0.005782,0.004981
2016-04-12,1.97,0.020305,-0.044495,0.001191
2016-04-13,2.01,-0.039801,-0.041517,-0.004625
2016-04-14,1.93,-0.11399,0.005841,0.004781
2016-04-15,1.71,0.02924,0.043837,0.021065
2016-04-18,1.76,0.102273,0.037527,0.010361
2016-04-19,1.94,0.0,-0.003366,-0.004249
2016-04-20,1.94,0.010309,0.005314,-0.003489
2016-04-21,1.96,-0.020408,0.001878,-0.00345
2016-04-22,1.92,0.026042,-0.006548,0.001709
2016-04-25,1.97,0.0,-0.015228,0.004616
2016-04-26,1.97,-0.045685,-0.013455,0.006024
2016-04-27,1.88,0.0,0.0053,-0.00069
2016-04-28,1.88,0.005319,0.010536,0.010831
2016-04-29,1.89,0.010582,0.024227,0.010071
2016-05-02,1.91,0.015707,0.023984,0.008559
2016-05-03,1.94,0.046392,-0.012146,0.006315
2016-05-04,2.03,0.009852,-0.000729,-0.003866
2016-05-05,2.05,-0.092683,-0.004013,-0.008918
2016-05-06,1.86,0.080645,0.026882,0.00881
2016-05-09,2.01,0.0,0.0,-0.007061
2016-05-10,2.01,0.0,-0.008292,-0.013045
2016-05-11,2.01,0.0,-0.016795,-0.014606
2016-05-12,2.01,-0.024876,-0.006324,-0.002767
2016-05-13,1.96,-0.02551,-0.008184,-0.002858
2016-05-16,1.91,0.031414,-0.013643,-0.009685
2016-05-17,1.97,-0.030457,-0.027757,-0.014172
2016-05-18,1.91,-0.041885,0.01002,-0.009821
2016-05-19,1.83,-0.010929,0.015478,-0.003838
2016-05-20,1.81,0.082873,-0.005312,0.025972
2016-05-23,1.96,-0.02551,-0.032936,0.022893
2016-05-24,1.91,-0.073298,-0.024433,0.029712
2016-05-25,1.77,0.0,0.0,0.040804
2016-05-26,1.77,0.0,0.065913,0.041423
2016-05-27,1.77,0.0,0.086354,0.041423
2016-05-30,1.77,0.19774,0.093761,0.043886
2016-05-31,2.12,0.061321,0.029297,0.014427
2016-06-01,2.25,0.022222,0.0103,0.012993
2016-06-02,2.3,0.004348,0.002892,0.015044
2016-06-03,2.31,0.004329,0.00719,0.014423
2016-06-06,2.32,0.0,0.002922,0.017726
2016-06-07,2.32,0.017241,0.020016,0.017726
2016-06-08,2.36,-0.008475,0.026464,0.013628
2016-06-09,2.34,0.051282,0.029289,0.023112
2016-06-10,2.46,0.036585,0.021345,0.018393
2016-06-13,2.55,0.0,0.00915,0.014702
2016-06-14,2.55,0.027451,0.005334,0.008117
2016-06-15,2.62,0.0,0.015488,0.005257
2016-06-16,2.62,-0.01145,0.021571,0.009474
2016-06-17,2.59,0.057915,0.028972,0.016231
2016-06-20,2.74,0.018248,-0.005699,0.010429
2016-06-21,2.79,0.010753,-0.009304,0.007822
2016-06-22,2.82,-0.046099,-0.003048,0.003856
2016-06-23,2.69,0.007435,0.024266,0.010442
2016-06-24,2.71,0.02952,0.027555,0.005919
2016-06-27,2.79,0.035842,0.017714,0.001702
2016-06-28,2.89,0.017301,9.8e-05,-0.005445
2016-06-29,2.94,0.0,-0.005669,-0.006888
2016-06-30,2.94,-0.017007,-0.013743,-0.002807
2016-07-01,2.89,0.0,-0.008074,-0.000377
2016-07-04,2.89,-0.024221,-0.012802,-0.003849
2016-07-05,2.82,0.0,-0.00233,-0.001406
2016-07-06,2.82,-0.014184,0.007194,-0.006014
2016-07-07,2.78,0.007194,0.011922,0.00289
2016-07-08,2.8,0.028571,0.001422,0.001863
2016-07-11,2.88,0.0,-0.010474,-0.005753
2016-07-12,2.88,-0.024306,-0.021227,-0.005753
2016-07-13,2.81,-0.007117,0.002924,-0.00021
2016-07-14,2.79,-0.032258,0.005297,0.000807
2016-07-15,2.7,0.048148,0.007804,0.007456
2016-07-18,2.83,0.0,-0.008245,0.000578
2016-07-19,2.83,-0.024735,-0.003414,-0.001937
2016-07-20,2.76,0.0,0.004831,0.010813
2016-07-21,2.76,0.014493,0.009593,0.010813
2016-07-22,2.8,0.0,0.004762,8.4e-05
2016-07-25,2.8,0.014286,-0.001107,0.005205
2016-07-26,2.84,0.0,0.015637,0.003164
2016-07-27,2.84,-0.017606,0.015637,0.00267
2016-07-28,2.79,0.064516,0.001303,0.003696
2016-07-29,2.97,0.0,-0.008255,-0.00552
2016-08-01,2.97,-0.060606,-0.008255,-0.010031
2016-08-02,2.79,0.035842,0.010794,-0.004479
2016-08-03,2.89,0.0,-0.004626,-0.009599
2016-08-04,2.89,-0.00346,-0.004626,-0.006954
2016-08-05,2.88,-0.010417,-0.013999,-0.006459
2016-08-08,2.85,0.0,-0.017773,-0.004452
2016-08-09,2.85,-0.031579,-0.017773,-0.004969
2016-08-10,2.76,-0.021739,-0.001074,-0.004614
2016-08-11,2.7,0.0,0.006173,0.002772
2016-08-12,2.7,0.018519,0.007385,0.002772
2016-08-15,2.75,0.0,4e-06,0.003763
2016-08-16,2.75,0.003636,-0.009693,0.007309
2016-08-17,2.76,-0.003623,-0.000917,0.007778
2016-08-18,2.75,-0.029091,0.000291,0.011241
2016-08-19,2.67,0.029963,0.018472,0.014435
2016-08-22,2.75,0.0,0.016759,0.010155
2016-08-23,2.75,0.025455,0.019066,0.010155
2016-08-24,2.82,0.024823,0.017454,0.003128
2016-08-25,2.89,0.00692,0.006935,-0.000418
2016-08-26,2.91,0.020619,0.004628,-0.001406
2016-08-29,2.97,-0.006734,-0.002245,-0.009808
2016-08-30,2.95,0.0,-0.00791,-0.003173
2016-08-31,2.95,0.0,-0.00791,-0.000693
2016-09-01,2.95,-0.023729,-0.00791,0.00467
2016-09-02,2.88,0.0,-0.012731,0.00806
2016-09-05,2.88,0.0,0.000506,0.00947
2016-09-06,2.88,-0.038194,0.006293,0.005282
2016-09-07,2.77,0.039711,0.031538,0.010259
2016-09-08,2.88,0.017361,0.018301,0.006029
2016-09-09,2.93,0.037543,0.015804,0.009263
2016-09-12,3.04,0.0,-0.006483,0.007105
2016-09-13,3.04,0.009868,-0.007601,0.006657
2016-09-14,3.07,-0.029316,-0.007524,-0.000144
2016-09-15,2.98,-0.003356,0.015582,0.004044
2016-09-16,2.97,0.010101,0.024179,0.005924
2016-09-19,3.0,0.04,0.019767,0.003557
2016-09-20,3.12,0.022436,-0.006145,-0.006346
2016-09-21,3.19,-0.003135,-0.013624,-0.016262
2016-09-22,3.18,-0.037736,-0.009311,-0.015814
2016-09-23,3.06,0.0,0.00111,-0.010927
2016-09-26,3.06,0.009804,-0.008662,-0.010927
2016-09-27,3.09,-0.006472,-0.027589,-0.001726
2016-09-28,3.07,-0.029316,-0.025432,-0.001742
2016-09-29,2.98,-0.04698,-0.016834,0.010015
2016-09-30,2.84,0.0,-0.001174,0.016277
2016-10-03,2.84,-0.003521,0.023561,0.016277
2016-10-04,2.83,0.0,0.022542,0.01633
2016-10-05,2.83,0.074205,0.040202,0.017234
2016-10-06,3.04,-0.006579,0.014419,0.007981
2016-10-07,3.02,0.05298,0.016612,0.010701
2016-10-10,3.18,-0.003145,-0.0021,5.5e-05
2016-10-11,3.17,0.0,0.001058,-0.002191
2016-10-12,3.17,-0.003155,0.004203,-0.011348
2016-10-13,3.16,0.006329,0.009408,-0.017747
2016-10-14,3.18,0.009434,0.000119,-0.023276
2016-10-17,3.21,0.012461,-0.009315,-0.024624
2016-10-18,3.25,-0.021538,-0.034836,-0.024811
2016-10-19,3.18,-0.018868,-0.043639,-0.021734
2016-10-20,3.12,-0.064103,-0.048141,-0.012211
2016-10-21,2.92,-0.047945,-0.026773,-0.019093
2016-10-24,2.78,-0.032374,-0.007074,-0.012244
2016-10-25,2.69,0.0,0.003717,-0.014395
2016-10-26,2.69,0.011152,0.019649,-0.026843
2016-10-27,2.72,0.0,-0.021496,-0.017397
2016-10-28,2.72,0.047794,-0.021496,-0.019206
2016-10-31,2.85,-0.112281,-0.053237,-0.033359
2016-11-01,2.53,0.0,-0.044856,-0.026328
2016-11-02,2.53,-0.047431,-0.019098,-0.026328
2016-11-03,2.41,-0.087137,-0.007507,-0.00719
2016-11-04,2.2,0.077273,0.004444,0.019797
2016-11-07,2.37,-0.012658,-0.042334,0.008758
2016-11-08,2.34,-0.051282,-0.038115,0.003681
2016-11-09,2.22,-0.063063,0.007825,0.024871
2016-11-10,2.08,0.0,0.062769,0.045419
2016-11-11,2.08,0.086538,0.062769,0.041352
2016-11-14,2.26,0.10177,0.017859,0.030559
2016-11-15,2.49,0.0,0.016285,0.01602
2016-11-16,2.49,-0.048193,0.043208,0.01602
2016-11-17,2.37,0.097046,0.049782,0.033257
2016-11-18,2.6,0.080769,0.021096,0.022289
2016-11-21,2.81,-0.02847,-0.005827,0.024942
2016-11-22,2.73,0.010989,0.003663,0.029009
2016-11-23,2.76,0.0,0.024155,0.032602
2016-11-24,2.76,0.0,0.030911,0.032602
2016-11-25,2.76,0.072464,0.064024,0.045476
2016-11-28,2.96,0.02027,0.039869,0.037029
2016-11-29,3.02,0.099338,0.045161,0.029622
2016-11-30,3.32,0.0,0.012048,0.018148
2016-12-01,3.32,0.036145,0.042087,0.012434
2016-12-02,3.44,0.0,0.034483,0.009254
2016-12-05,3.44,0.090116,0.023957,0.005341
2016-12-06,3.75,0.013333,0.000259,-0.007131
2016-12-07,3.8,-0.031579,-0.017519,-0.011042
2016-12-08,3.68,0.019022,-0.002363,-0.004903
2016-12-09,3.75,-0.04,-0.017836,-0.014059
2016-12-12,3.6,0.013889,-0.003564,-0.003709
2016-12-13,3.65,-0.027397,-0.012875,-0.005693
2016-12-14,3.55,0.002817,5.6e-05,0.002302
2016-12-15,3.56,-0.014045,-0.015906,0.0019
2016-12-16,3.51,0.011396,-0.000409,0.007875
2016-12-19,3.55,-0.04507,-0.004207,0.006247
2016-12-20,3.39,0.032448,0.02034,0.013071
2016-12-21,3.5,0.0,0.009524,0.008436
2016-12-22,3.5,0.028571,0.018783,0.008436
2016-12-23,3.6,0.0,0.009259,-0.007197
2016-12-26,3.6,0.027778,0.01016,-0.006779
2016-12-27,3.7,0.0,0.000901,-0.010747
2016-12-28,3.7,0.002703,0.000901,-0.012418
2016-12-29,3.71,0.0,-0.026954,-0.022947
2016-12-30,3.71,0.0,-0.025977,-0.019763
2017-01-02,3.71,-0.080863,-0.025977,-0.017092
2017-01-03,3.41,0.002933,-0.002921,-0.001609
2017-01-04,3.42,0.0,-0.027567,-0.002028
2017-01-05,3.42,-0.011696,-0.020136,-0.002028
2017-01-06,3.38,-0.071006,-0.010007,6.8e-05
2017-01-09,3.14,0.022293,0.022836,0.005549
2017-01-10,3.21,0.018692,0.015405,0.001926
2017-01-11,3.27,0.027523,0.009174,-0.001623
2017-01-12,3.36,0.0,0.000992,-0.008651
2017-01-13,3.36,0.0,-0.009888,-0.008651
2017-01-16,3.36,0.002976,-0.010911,-0.00413
2017-01-17,3.37,-0.032641,-0.013954,0.003332
2017-01-18,3.26,-0.003067,-0.010298,0.002597
2017-01-19,3.25,-0.006154,-0.009275,-0.000849
2017-01-20,3.23,-0.021672,0.003325,-0.009731
2017-01-23,3.16,0.0,0.028953,0.000508
2017-01-24,3.16,0.031646,0.016357,-0.000399
2017-01-25,3.26,0.055215,-0.003255,-0.00492
2017-01-26,3.44,-0.037791,-0.044435,-0.022392
2017-01-27,3.31,-0.02719,-0.015171,-0.011612
2017-01-30,3.22,-0.068323,-0.008224,-0.006785
2017-01-31,3.0,0.05,0.01455,0.005786
2017-02-01,3.15,-0.006349,-0.024481,-0.001357
2017-02-02,3.13,0.0,-0.009807,-0.008718
2017-02-03,3.13,-0.067093,-0.007607,-0.012619
2017-02-06,2.92,0.037671,0.021315,0.001979
2017-02-07,3.03,0.006601,0.008758,-0.006793
2017-02-08,3.05,0.019672,-0.012735,-0.014184
2017-02-09,3.11,0.0,-0.028394,-0.016995
2017-02-10,3.11,-0.057878,-0.016698,-0.026865
2017-02-13,2.93,-0.027304,-0.005315,-0.020829
2017-02-14,2.85,0.035088,-0.01126,-0.010692
2017-02-15,2.95,-0.023729,-0.022956,-0.015705
2017-02-16,2.88,-0.045139,-0.038077,-0.022635
2017-02-17,2.75,0.0,-0.028239,-0.010332
2017-02-20,2.75,-0.069091,-0.013688,-0.010332
2017-02-21,2.56,-0.015625,0.009342,0.00235
2017-02-22,2.52,0.043651,-0.009531,-0.000382
2017-02-23,2.63,0.0,-0.01042,0.003668
2017-02-24,2.63,-0.072243,-0.01042,0.003668
2017-02-27,2.44,0.040984,0.020223,0.009191
2017-02-28,2.54,0.0,-0.005021,0.016574
2017-03-01,2.54,0.019685,0.018979,0.024146
2017-03-02,2.59,-0.034749,0.012417,0.02421
2017-03-03,2.5,0.072,0.012806,0.028234
2017-03-06,2.68,0.0,0.019694,0.017949
2017-03-07,2.68,-0.033582,0.037362,0.009434
2017-03-08,2.59,0.092664,0.055267,0.014734
2017-03-09,2.83,0.053004,0.022186,0.005507
2017-03-10,2.98,0.020134,0.004518,0.005736
2017-03-13,3.04,-0.006579,-0.022061,-0.000377
2017-03-14,3.02,0.0,-0.018694,-0.003694
2017-03-15,3.02,-0.059603,-0.009337,-0.001744
2017-03-16,2.84,0.003521,0.028733,0.005328
2017-03-17,2.85,0.02807,0.020008,0.005311
2017-03-20,2.93,0.054608,0.000717,0.005175
2017-03-21,3.09,-0.022654,-0.012934,-0.000269
2017-03-22,3.02,-0.029801,-0.00875,0.005286
2017-03-23,2.93,0.013652,0.002317,0.009544
2017-03-24,2.97,-0.010101,0.006806,0.004399
2017-03-27,2.94,0.003401,0.015674,0.013311
2017-03-28,2.95,0.027119,0.019951,0.013269
2017-03-29,3.03,0.016502,0.010912,0.009395
2017-03-30,3.08,0.016234,-0.002043,0.003499
2017-03-31,3.13,0.0,0.009974,-0.000634
2017-04-03,3.13,-0.022364,0.01101,-0.007065
2017-04-04,3.06,0.052288,0.018464,-0.002427
2017-04-05,3.22,0.003106,-0.007221,-0.009897
2017-04-06,3.23,0.0,-0.012489,-0.006054
2017-04-07,3.23,-0.024768,-0.027494,-0.00513
2017-04-10,3.15,-0.012698,-0.015871,-0.001592
2017-04-11,3.11,-0.045016,-0.011638,0.001141
2017-04-12,2.97,0.010101,0.013367,0.004377
2017-04-13,3.0,0.0,0.012157,0.002934
2017-04-14,3.0,0.03,0.012157,-0.000334
2017-04-17,3.09,0.006472,0.004301,-0.001275
2017-04-18,3.11,0.0,-0.005311,0.001068
2017-04-19,3.11,0.006431,-0.005311,0.004263
2017-04-20,3.13,-0.022364,-0.01508,0.003344
2017-04-21,3.06,0.0,0.000179,0.003414
2017-04-24,3.06,-0.022876,0.007804,0.003871
2017-04-25,2.99,0.023411,0.022884,0.005774
2017-04-26,3.06,0.022876,0.01508,0.00197
2017-04-27,3.13,0.022364,0.000163,-0.003141
2017-04-28,3.2,0.0,-0.006227,-0.007737
2017-05-01,3.2,-0.021875,-0.009411,-0.007737
2017-05-02,3.13,0.003195,-0.003192,0.004818
2017-05-03,3.14,-0.009554,-0.008558,0.004804
2017-05-04,3.11,-0.003215,-0.008641,0.00705
2017-05-05,3.1,-0.012903,-0.007569,0.007948
2017-05-08,3.06,-0.009804,0.018734,0.009791
2017-05-09,3.03,0.0,0.023034,0.005076
2017-05-10,3.03,0.066007,0.025092,0.004163
2017-05-11,3.23,0.003096,0.004112,0.000705
2017-05-12,3.24,0.006173,0.00308,-0.000619
2017-05-15,3.26,0.003067,-0.013249,-0.001501
2017-05-16,3.27,0.0,-0.016401,-0.007263
2017-05-17,3.27,-0.042813,-0.002468,-0.007263
2017-05-18,3.13,-0.00639,0.009746,-0.001147
2017-05-19,3.11,0.041801,0.011876,-0.000234
2017-05-22,3.24,-0.006173,-0.01448,-0.00851
2017-05-23,3.22,0.0,-0.012422,-0.007628
2017-05-24,3.22,-0.037267,-0.012422,-0.016996
2017-05-25,3.1,0.0,0.0,-0.008163
2017-05-26,3.1,0.0,-0.005376,-0.008163
2017-05-29,3.1,0.0,-0.005376,-0.001314
2017-05-30,3.1,-0.016129,-0.027234,-0.005049
2017-05-31,3.05,0.0,-0.013671,-0.000347
2017-06-01,3.05,-0.065574,-0.013671,0.003896
2017-06-02,2.85,0.024561,0.024169,0.013263
2017-06-05,2.92,0.0,0.007267,0.001971
2017-06-06,2.92,0.047945,0.01286,0.001487
2017-06-07,3.06,-0.026144,0.006779,-0.001961
2017-06-08,2.98,0.016779,0.015494,-0.004871
2017-06-09,3.03,0.029703,-0.008261,-0.005277
2017-06-12,3.12,0.0,-0.019292,-0.00952
2017-06-13,3.12,-0.054487,-0.011356,-0.010993
2017-06-14,2.95,-0.00339,-0.008697,-0.002713
2017-06-15,2.94,0.02381,-0.002922,0.00222
2017-06-16,3.01,-0.046512,-0.010858,-0.000702
2017-06-19,2.87,0.013937,0.001209,0.007854
2017-06-20,2.91,0.0,-0.002279,0.007749
2017-06-21,2.91,-0.010309,0.008102,0.003561
2017-06-22,2.88,0.003472,0.012657,0.005033
2017-06-23,2.89,0.031142,0.015958,0.004537
2017-06-26,2.98,0.003356,0.009978,8.8e-05
2017-06-27,2.99,0.013378,-0.000912,-0.004705
2017-06-28,3.03,0.013201,-0.005372,-0.005628
2017-06-29,3.07,-0.029316,-0.009772,-0.007023
2017-06-30,2.98,0.0,0.0,0.0001
2017-07-03,2.98,0.0,-0.010067,0.001539
2017-07-04,2.98,0.0,-0.00776,-0.000834
2017-07-05,2.98,-0.030201,-0.006615,-0.0018
2017-07-06,2.89,0.00692,0.010302,0.007374
2017-07-07,2.91,0.003436,0.01135,0.009675
2017-07-10,2.92,0.020548,0.004668,0.009184
2017-07-11,2.98,0.010067,-0.004434,0.006708
2017-07-12,3.01,-0.016611,0.003549,0.002522
2017-07-13,2.96,-0.006757,0.016761,0.001627
2017-07-14,2.94,0.034014,0.019013,0.002593
2017-07-17,3.04,0.023026,0.008747,-0.005611
2017-07-18,3.11,0.0,-0.005338,-0.007433
2017-07-19,3.11,0.003215,-0.012964,-0.006948
2017-07-20,3.12,-0.019231,-0.014036,-0.011751
2017-07-21,3.06,-0.022876,-0.015429,-0.012488
2017-07-24,2.99,0.0,-0.004379,-0.00922
2017-07-25,2.99,-0.023411,-0.003249,-0.011261
2017-07-26,2.92,0.010274,-0.005581,-0.007917
2017-07-27,2.95,0.00339,-0.017135,-0.007314
2017-07-28,2.96,-0.030405,-0.018265,-0.007288
2017-07-31,2.87,-0.02439,-0.012892,-0.002945
2017-08-01,2.8,0.0,-0.004762,0.004607
2017-08-02,2.8,-0.014286,6.9e-05,0.008067
2017-08-03,2.76,0.0,0.006021,0.013004
2017-08-04,2.76,0.014493,0.006021,0.010165
2017-08-07,2.8,0.003571,0.01068,0.00713
2017-08-08,2.81,0.0,0.017564,0.005162
2017-08-09,2.81,0.02847,0.02432,0.004671
2017-08-10,2.89,0.024221,0.008208,0.00553
2017-08-11,2.96,0.02027,-0.002118,0.00207
2017-08-14,3.02,-0.019868,-0.012276,-0.003683
2017-08-15,2.96,-0.006757,-0.006799,0.000613
2017-08-16,2.94,-0.010204,0.006947,-0.000346
2017-08-17,2.91,-0.003436,0.010349,0.002087
2017-08-18,2.9,0.034483,0.004828,0.002578
2017-08-21,3.0,0.0,-0.003265,-0.002348
2017-08-22,3.0,-0.02,-0.007755,-0.003801
2017-08-23,2.94,0.010204,0.001187,-0.002901
2017-08-24,2.97,-0.013468,-0.002214,-0.004359
2017-08-25,2.93,0.006826,0.002275,-0.002435
2017-08-28,2.95,0.0,-0.00339,0.001551
2017-08-29,2.95,0.0,-0.007956,-0.001326
2017-08-30,2.95,-0.010169,-0.007956,-0.003283
2017-08-31,2.92,-0.013699,-0.004566,-0.00183
2017-09-01,2.88,0.0,0.011574,0.000127
2017-09-04,2.88,0.0,0.004863,0.007071
2017-09-05,2.88,0.034722,0.000296,0.007545
2017-09-06,2.98,-0.020134,-0.011278,0.00117
2017-09-07,2.92,-0.013699,-0.004566,0.009284
2017-09-08,2.88,0.0,0.016204,0.014457
2017-09-11,2.88,0.0,0.017307,0.01221
2017-09-12,2.88,0.048611,0.014007,0.011298
2017-09-13,3.02,0.003311,0.010026,-0.003915
2017-09-14,3.03,-0.009901,0.016425,-0.002925
2017-09-15,3.0,0.036667,0.014484,-0.001511
2017-09-18,3.11,0.022508,0.000132,-0.005784
2017-09-19,3.18,-0.015723,-0.026664,-0.009958
2017-09-20,3.13,-0.00639,-0.01801,-0.008677
2017-09-21,3.11,-0.057878,-0.01588,-0.007764
2017-09-22,2.93,0.010239,0.005665,-0.0097
